yil;Il;toplam;"Hastalık
Illness";"Aile
geçimsizliği
Family
incompatibility";"Geçim
zorluğu
Economic
problems";"Ticari
başarısızlık
Business
failure";"Hissi0ilişki0ve
istediği0ile0evlenememe
Emotional0relationship
and0not0marrying
the0person0wanted";"Öğrenim
başarısızlığı
Educational
failure";"Diğer
Other";"Bilinmeyen
Unknown";;;;;;;;;
2001;Çankırı;5;0;3;1;0;1;0;0;0;;;;;;;;;
2001;Çorum;12;5;3;3;0;0;0;1;0;;;;;;;;;
2001;Denizli;30;12;2;7;2;5;1;1;0;;;;;;;;;
2001;Diyarbakır;48;10;18;9;1;6;0;4;0;;;;;;;;;
2001;Edirne;23;7;3;9;1;1;0;2;0;;;;;;;;;
2001;Elazığ;25;8;7;6;0;1;1;2;0;;;;;;;;;
2001;Erzincan;7;2;1;3;0;0;1;0;0;;;;;;;;;
2001;Erzurum;10;5;2;1;0;1;1;0;0;;;;;;;;;
2001;Eskişehir;33;13;10;2;2;5;0;1;0;;;;;;;;;
2001;Gaziantep;37;5;6;13;4;6;1;2;0;;;;;;;;;
2001;Giresun;12;6;1;1;1;3;0;0;0;;;;;;;;;
2001;Gümüşhane;5;1;3;1;0;0;0;0;0;;;;;;;;;
2001;Hakkari;5;0;2;2;0;1;0;0;0;;;;;;;;;
2001;Hatay;29;7;7;8;0;6;1;0;0;;;;;;;;;
2001;Isparta;30;4;7;7;1;7;2;2;0;;;;;;;;;
2001;Mersin;41;10;11;10;0;7;2;1;0;;;;;;;;;
2001;İstanbul;458;112;116;103;53;55;7;12;0;;;;;;;;;
2001;İzmir;232;67;59;41;18;24;6;17;0;;;;;;;;;
2001;Kars;17;6;5;1;0;3;1;1;0;;;;;;;;;
2001;Kastamonu;21;3;8;5;1;4;0;0;0;;;;;;;;;
2001;Kayseri;51;17;16;6;3;5;2;2;0;;;;;;;;;
2001;Kırklareli;10;3;2;3;0;2;0;0;0;;;;;;;;;
2001;Kırşehir;8;1;2;2;1;1;1;0;0;;;;;;;;;
2001;Kocaeli;42;15;8;9;2;7;0;1;0;;;;;;;;;
2001;Konya;54;19;14;10;2;8;1;0;0;;;;;;;;;
2001;Kütahya;11;6;1;2;0;2;0;0;0;;;;;;;;;
2001;Malatya;31;12;3;10;1;4;0;1;0;;;;;;;;;
2001;Manisa;37;13;8;8;3;5;0;0;0;;;;;;;;;
2001;Kahramanmaraş;44;12;15;8;0;8;0;1;0;;;;;;;;;
2001;Mardin;10;1;3;3;0;3;0;0;0;;;;;;;;;
2001;Muğla;91;22;27;20;3;17;1;1;0;;;;;;;;;
2001;Muş;16;2;10;1;0;3;0;0;0;;;;;;;;;
2001;Nevşehir;10;4;3;2;0;1;0;0;0;;;;;;;;;
2001;Niğde;4;2;1;0;0;1;0;0;0;;;;;;;;;
2001;Ordu;13;5;3;2;0;3;0;0;0;;;;;;;;;
2001;Rize;9;3;1;3;0;2;0;0;0;;;;;;;;;
2001;Sakarya;8;2;4;1;0;1;0;0;0;;;;;;;;;
2001;Samsun;27;9;7;5;1;3;1;1;0;;;;;;;;;
2001;Siirt;1;0;1;0;0;0;0;0;0;;;;;;;;;
2001;Sinop;3;2;0;1;0;0;0;0;0;;;;;;;;;
2001;Sivas;15;6;5;2;0;1;0;1;0;;;;;;;;;
2001;Tekirdağ;21;9;4;6;0;1;0;1;0;;;;;;;;;
2001;Tokat;15;7;4;3;0;1;0;0;0;;;;;;;;;
2001;Trabzon;11;3;2;2;0;1;3;0;0;;;;;;;;;
2001;Tunceli;7;3;1;0;1;2;0;0;0;;;;;;;;;
2001;Şanlıurfa;28;11;5;6;0;5;1;0;0;;;;;;;;;
2001;Uşak;5;2;1;1;0;1;0;0;0;;;;;;;;;
2001;Van;32;8;11;5;0;6;1;1;0;;;;;;;;;
2001;Yozgat;7;2;3;0;1;1;0;0;0;;;;;;;;;
2001;Zonguldak;8;1;5;1;0;1;0;0;0;;;;;;;;;
2001;Aksaray;11;4;3;1;0;2;1;0;0;;;;;;;;;
2001;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2001;Karaman;6;2;2;0;1;1;0;0;0;;;;;;;;;
2001;Kırıkkale;9;1;2;4;0;2;0;0;0;;;;;;;;;
2001;Batman;29;7;11;4;1;5;1;0;0;;;;;;;;;
2001;Şırnak;2;1;1;0;0;0;0;0;0;;;;;;;;;
2001;Bartın0;28;13;10;2;0;3;0;0;0;;;;;;;;;
2001;Ardahan;9;4;2;0;0;3;0;0;0;;;;;;;;;
2001;Iğdır;6;1;2;1;0;2;0;0;0;;;;;;;;;
2001;Yalova;7;1;4;1;0;1;0;0;0;;;;;;;;;
2001;Karabük;7;6;1;0;0;0;0;0;0;;;;;;;;;
2001;Kilis0;4;0;2;2;0;0;0;0;0;;;;;;;;;
2001;Osmaniye;30;4;13;6;1;5;1;0;0;;;;;;;;;
2001;Düzce;1;0;0;1;0;0;0;0;0;;;;;;;;;
2000;Türkiye;1802;500;444;323;84;203;70;178;0;;;;;;;;;
2000;Adana;20;5;5;5;2;1;0;2;0;;;;;;;;;
2000;Adıyaman;17;5;7;2;0;1;1;1;0;;;;;;;;;
2000;Afyonkarahisar;20;4;9;0;1;1;2;3;0;;;;;;;;;
2000;Ağrı;16;2;6;4;0;1;0;3;0;;;;;;;;;
2000;Amasya;4;2;1;1;0;0;0;0;0;;;;;;;;;
2000;Ankara;154;41;48;20;9;13;9;14;0;;;;;;;;;
2000;Antalya;53;20;14;7;2;5;2;3;0;;;;;;;;;
2000;Artvin;3;0;0;0;0;0;2;1;0;;;;;;;;;
2000;Aydın;43;14;11;4;3;2;2;7;0;;;;;;;;;
2000;Balıkesir;16;8;6;0;0;1;0;1;0;;;;;;;;;
2000;Bilecik;4;2;1;1;0;0;0;0;0;;;;;;;;;
2000;Bingöl;0;0;0;0;0;0;0;0;0;;;;;;;;;
2000;Bitlis;11;3;1;2;0;3;0;2;0;;;;;;;;;
2000;Bolu;2;1;1;0;0;0;0;0;0;;;;;;;;;
2000;Burdur;7;2;2;0;0;2;0;1;0;;;;;;;;;
2000;Bursa;81;29;13;15;5;6;3;10;0;;;;;;;;;
2000;Çanakkale;16;5;3;4;0;0;0;4;0;;;;;;;;;
2000;Çankırı;1;0;0;0;0;0;1;0;0;;;;;;;;;
2000;Çorum;18;8;2;2;1;3;1;1;0;;;;;;;;;
2000;Denizli;12;2;3;4;0;0;0;3;0;;;;;;;;;
2000;Diyarbakır;32;6;7;7;0;5;2;5;0;;;;;;;;;
2000;Edirne;16;7;3;3;0;1;0;2;0;;;;;;;;;
2000;Elazığ;20;7;5;5;0;1;0;2;0;;;;;;;;;
2000;Erzincan;2;0;1;0;0;1;0;0;0;;;;;;;;;
2000;Erzurum;7;2;2;1;0;2;0;0;0;;;;;;;;;
2000;Eskişehir;34;7;9;10;1;2;2;3;0;;;;;;;;;
2000;Gaziantep;33;10;10;4;3;1;3;2;0;;;;;;;;;
2000;Giresun;6;2;2;2;0;0;0;0;0;;;;;;;;;
2000;Gümüşhane;3;2;0;1;0;0;0;0;0;;;;;;;;;
2000;Hakkari;9;1;0;4;0;3;0;1;0;;;;;;;;;
2000;Hatay;33;9;4;7;2;6;3;2;0;;;;;;;;;
2000;Isparta;22;4;8;6;2;1;0;1;0;;;;;;;;;
2000;Mersin;47;16;12;7;1;5;3;3;0;;;;;;;;;
2000;İstanbul;244;71;50;53;18;25;6;21;0;;;;;;;;;
2000;İzmir;177;48;55;31;12;11;8;12;0;;;;;;;;;
2000;Kars;26;5;6;3;0;8;0;4;0;;;;;;;;;
2000;Kastamonu;10;4;1;1;1;1;1;1;0;;;;;;;;;
2000;Kayseri;7;0;3;1;0;1;0;2;0;;;;;;;;;
2000;Kırklareli;6;0;2;2;0;2;0;0;0;;;;;;;;;
2000;Kırşehir;9;3;2;2;1;1;0;0;0;;;;;;;;;
2000;Kocaeli;44;10;6;9;1;9;2;7;0;;;;;;;;;
2000;Konya;36;12;8;6;2;1;4;3;0;;;;;;;;;
2000;Kütahya;10;2;4;1;0;3;0;0;0;;;;;;;;;
2000;Malatya;19;5;3;5;1;1;1;3;0;;;;;;;;;
2000;Manisa;37;10;6;11;2;3;2;3;0;;;;;;;;;
2000;Kahramanmaraş;26;7;6;5;1;3;1;3;0;;;;;;;;;
2000;Mardin;8;3;0;2;0;2;0;1;0;;;;;;;;;
2000;Muğla;56;15;18;6;3;10;1;3;0;;;;;;;;;
2000;Muş;11;1;2;0;1;5;0;2;0;;;;;;;;;
2000;Nevşehir;2;0;1;0;0;0;0;1;0;;;;;;;;;
2000;Niğde;7;1;1;1;0;3;0;1;0;;;;;;;;;
2000;Ordu;16;5;3;3;0;2;1;2;0;;;;;;;;;
2000;Rize;3;1;1;0;1;0;0;0;0;;;;;;;;;
2000;Sakarya;12;5;3;2;0;1;0;1;0;;;;;;;;;
2000;Samsun;6;2;1;0;0;3;0;0;0;;;;;;;;;
2000;Siirt;2;0;1;1;0;0;0;0;0;;;;;;;;;
2000;Sinop;4;2;1;0;0;0;0;1;0;;;;;;;;;
2000;Sivas;21;11;3;1;0;3;2;1;0;;;;;;;;;
2000;Tekirdağ;21;8;5;3;1;1;2;1;0;;;;;;;;;
2000;Tokat;16;3;3;7;0;1;0;2;0;;;;;;;;;
2000;Trabzon;7;3;3;0;0;0;0;1;0;;;;;;;;;
2000;Tunceli;1;0;1;0;0;0;0;0;0;;;;;;;;;
2000;Şanlıurfa;19;7;2;5;1;3;0;1;0;;;;;;;;;
2000;Uşak;11;1;5;3;0;1;0;1;0;;;;;;;;;
2000;Van;62;10;20;9;2;13;1;7;0;;;;;;;;;
2000;Yozgat;7;1;2;1;0;2;0;1;0;;;;;;;;;
2000;Zonguldak;8;2;2;3;0;1;0;0;0;;;;;;;;;
2000;Aksaray;13;3;3;3;0;2;1;1;0;;;;;;;;;
2000;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2000;Karaman;9;2;2;0;1;2;0;2;0;;;;;;;;;
2000;Kırıkkale;10;1;1;6;1;1;0;0;0;;;;;;;;;
2000;Batman;8;2;2;0;1;2;0;1;0;;;;;;;;;
2000;Şırnak;4;2;2;0;0;0;0;0;0;;;;;;;;;
2000;Bartın0;12;3;0;1;0;3;1;4;0;;;;;;;;;
2000;Ardahan;6;1;1;2;0;1;0;1;0;;;;;;;;;
2000;Iğdır;11;1;4;0;0;4;0;2;0;;;;;;;;;
2000;Yalova;5;0;1;2;0;0;0;2;0;;;;;;;;;
2000;Karabük;4;1;0;3;0;0;0;0;0;;;;;;;;;
2000;Kilis0;2;0;1;0;1;0;0;0;0;;;;;;;;;
2000;Osmaniye;2;0;0;1;0;0;0;1;0;;;;;;;;;
2000;Düzce;  3;  0;  1;  0;  0;  1;  0;  1;  0;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
